FMO4	1	+	169550109	169577846
BAT2D1	1	+	169721289	169829272
MYOC	1	-	169871180	169888396
VAMP4	1	-	169938782	169977837
KIAA0859	1	+	170017383	170033478
DNM3	1	+	170077260	170648479
hsa-mir-214	1	-	170374561	170374670
hsa-mir-199a-2	1	-	170380298	170380407
C1orf105	1	+	170656452	170704588
PIGC	1	-	170677220	170679853
C1orf9	1	+	170768111	170847594
C1orf9	1	+	170768979	170847594
FASLG	1	+	170894807	170902633
TNFSF18	1	-	171277073	171286679
TNFSF4	1	-	171419493	171443094
PRDX6	1	+	171713108	171724570
SLC9A11	1	-	171736226	171838803
ANKRD45	1	-	171844097	171905624
KLHL20	1	+	171950702	172022461
CENPL	1	-	172035639	172060082
DARS2	1	+	172060580	172094305
ZBTB37	1	+	172104154	172109399
SERPINC1	1	-	172139565	172153096
RC3H1	1	-	172172539	172228833
RABGAP1L	1	+	172395256	173193949
GPR52	1	+	172683834	172685306
RABGAP1L	1	+	173111306	173193949
CACYBP	1	+	173235193	173247786
CACYBP	1	+	173235514	173247786
MRPS14	1	-	173249752	173259184
TNN	1	+	173303616	173383825
KIAA0040	1	-	173392745	173428552
TNR	1	-	173558557	173642554
RFWD2	1	-	174180590	174442993
PAPPA2	1	+	174698929	175078591
PAPPA2	1	+	174698929	174926964
ASTN1	1	-	175096826	175400647
ASTN1	1	-	175104576	175400647
hsa-mir-488	1	-	175265122	175265204
FAM5B	1	+	175407255	175518180
LZTR2	1	-	176164864	176205673
RASAL2	1	+	176330252	176710178
RASAL2	1	+	176577228	176710178
FLJ44005	1	-	176729656	176735392
C1orf49	1	+	176748834	176758407
FLJ35530	1	+	176778553	176784647
RALGPS2	1	+	176960922	177152465
RALGPS2	1	+	176961001	177115546
ANGPTL1	1	-	177085293	177106838
FAM20B	1	+	177261696	177312316
TOR3A	1	+	177317734	177331750
ABL2	1	-	177343379	177465359
ABL2	1	-	177343379	177378808
SOAT1	1	+	177529639	177591075
C1orf125	1	+	177601737	177790491
NPHS2	1	-	177786298	177811691
TDRD5	1	+	177827647	177927021
C1orf76	1	+	177978920	178051949
TOR1AIP2	1	-	178080576	178113557
IFRG15	1	-	178100538	178100934
TOR1AIP1	1	+	178118042	178155834
CEP350	1	+	178190530	178350637
QSCN6	1	+	178390590	178433790
LHX4	1	+	178466064	178510811
ACBD6	1	-	178523988	178738102
XPR1	1	+	178867795	179122102
STX6	1	-	179208801	179258669
MR1	1	+	179269761	179291256
IER5	1	+	179324260	179326595
CACNA1E	1	+	179719338	180037336
ZNF648	1	-	180290329	180297470
GLUL	1	-	180618291	180627131
GLUL	1	-	180618291	180627573
TEDDM1	1	-	180633876	180636374
C1orf120	1	+	180643378	180650571
RGSL2	1	+	180685879	180724450
RGSL1	1	+	180724040	180796353
RNASEL	1	-	180809394	180822731
RGS16	1	-	180834381	180840166
RGS8	1	-	180882414	180908690
NPL	1	+	181028016	181065211
DHX9	1	+	181075073	181123505
C1orf14	1	-	181135623	181189176
LAMC1	1	+	181259175	181381349
LAMC2	1	+	181422021	181480662
LAMC2	1	+	181422021	181477021
NMNAT2	1	-	181484001	181654360
NMNAT2	1	-	181484001	181540632
SMG7	1	+	181708256	181789948
NCF2	1	-	181791320	181826339
ARPC5	1	-	181861956	181871608
RGL1	1	+	181871830	182164288
APOBEC4	1	-	181882040	181889071
GLT25D2	1	-	182171589	182273486
C1orf19	1	+	182287468	182309964
C1orf21	1	+	182622772	182864778
EDEM3	1	-	182926260	182990327
FAM129A	1	-	183026790	183210305
RNF2	1	+	183281173	183338363
C1orf25	1	-	183353858	183392706
C1orf26	1	+	183392913	183527441
IVNS1ABP	1	-	183532146	183553084
HMCN1	1	+	183970305	184426708
PRG4	1	+	184532600	184550309
TPR	1	-	184547410	184611080
C1orf27	1	+	184611623	184657125
OCLM	1	+	184636326	184637209
PDC	1	-	184679344	184696862
PDC	1	-	184679344	184684479
PTGS2	1	-	184907592	184916179
PLA2G4A	1	+	185064654	185224728
C1orf99	1	+	185876980	185879609
FAM5C	1	-	188333419	188713382
RGS18	1	+	190394214	190421566
RGS21	1	+	190552744	190603035
RGS1	1	+	190811479	190815782
RGS13	1	+	190871904	190896010
RGS2	1	+	191044793	191048026
UCHL5	1	-	191251522	191295144
TROVE2	1	+	191295375	191320732
TROVE2	1	+	191295579	191322066
TROVE2	1	+	191295579	191327527
GLRX2	1	-	191332222	191341179
GLRX2	1	-	191332223	191341867
CDC73	1	+	191357783	191487679
B3GALT2	1	-	191414798	191422347
KCNT2	1	-	194461535	194844122
CFH	1	+	194887763	194983254
CFH	1	+	194887763	194937316
CFHR3	1	+	195010552	195029495
EbCNV_100201_687	1	+	195012687	195063786
CFHR1	1	+	195055483	195067939
CFHR4	1	+	195123834	195154385
CFHR2	1	+	195179556	195194979
CFHR5	1	+	195213330	195245427
F13B	1	-	195274943	195303020
ASPM	1	-	195320076	195382190
ZBTB41	1	-	195389436	195436295
CRB1	1	+	195504030	195714207
FLJ20054	1	-	195745396	195818928
DENND1B	1	-	195788007	196010945
C1orf53	1	+	196138399	196143118
LHX9	1	+	196148257	196165896
LHX9	1	+	196153139	196165896
NEK7	1	+	196468304	196555392
ATP6V1G3	1	-	196758978	196776698
PTPRC	1	+	196874759	196928955
PTPRC	1	+	196874759	196993168
hsa-mir-181b-1	1	-	197094625	197094734
hsa-mir-181a-1	1	-	197094796	197094905
NR5A2	1	+	198263392	198413171
ZNF281	1	-	198642049	198645789
KIF14	1	-	198787929	198856485
DDX59	1	-	198859665	198905658
DDX59	1	-	198879875	198905749
CAMSAP1L1	1	+	198975308	199096452
GPR25	1	+	199108788	199109874
C1orf106	1	+	199127291	199151486
KIF21B	1	-	199205142	199259451
CACNA1S	1	-	199275264	199348317
TMEM9	1	-	199370523	199390241
DKFZp434B1231	1	+	199448392	199464696
PKP1	1	+	199519202	199568738
TNNT2	1	-	199594764	199613428
LAD1	1	-	199616588	199635292
TNNI1	1	-	199639518	199657497
PHLDA3	1	-	199701244	199704922
CSRP1	1	-	199719282	199742873
NAV1	1	+	199884072	200061078
IPO9	1	+	200064910	200120044
TMEM58	1	+	200124654	200128049
LMOD1	1	-	200132207	200182339
TIMM17A	1	+	200191270	200206410
RNPEP	1	+	200218388	200241897
ELF3	1	+	200243695	200251754
GPR37L1	1	+	200358651	200365256
ARL8A	1	-	200368599	200380489
PTPN7	1	-	200382765	200396374
PTPN7	1	-	200382765	200395742
LGR6	1	+	200429740	200555511
LGR6	1	+	200439527	200555511
LGR6	1	+	200449905	200555511
UBE2T	1	-	200567408	200577700
PPP1R12B	1	+	200584458	200824320
PPP1R12B	1	+	200698493	200816903
SYT2	1	-	200831510	200946168
JARID1B	1	-	200963155	201044172
RABIF	1	-	201114710	201124886
KLHL12	1	-	201126852	201162994
ADIPOR1	1	-	201176575	201194034
CYB5R1	1	-	201197626	201203027
TMEM183A	1	+	201243156	201259820
TMEM183B	1	+	201243158	201259290
PPFIA4	1	+	201286933	201314486
MYOG	1	-	201318881	201322000
ADORA1	1	+	201363458	201403156
MYBPH	1	-	201403561	201411565
CHI3L1	1	-	201414552	201422500
CHIT1	1	-	201452417	201465399
BTG2	1	+	201541286	201545350
FMOD	1	-	201576375	201586912
PRELP	1	+	201711505	201727100
OPTC	1	+	201729893	201744700
ATP2B4	1	+	201862550	201979830
LAX1	1	+	202000959	202012101
ZC3H11A	1	+	202031373	202089878
SNRPE	1	+	202097362	202106901
C1orf157	1	-	202268197	202277011
SOX13	1	+	202308868	202363492
ETNK2	1	-	202366813	202387645
REN	1	-	202390570	202402088
KISS1	1	-	202426092	202432242
GOLT1A	1	-	202433910	202449843
PLEKHA6	1	-	202454604	202595667
PPP1R15B	1	-	202639143	202647542
PIK3C2B	1	-	202658390	202726097
MDM4	1	+	202752133	202786349
LRRN5	1	-	202852927	202921220
LRRN5	1	-	202852927	202921104
NFASC	1	+	203064445	203258572
CNTN2	1	+	203278962	203313759
TMEM81	1	-	203318880	203320211
RBBP5	1	-	203322601	203357754
RIPK5	1	-	203378255	203447313
TMCC2	1	+	203463713	203509093
NUAK2	1	-	203537813	203557506
KLHDC8A	1	-	203572270	203592662
LEMD1	1	-	203617135	203657804
hsa-mir-135b	1	-	203684053	203684149
PCTK3	1	+	203740349	203768538
MFSD4	1	+	203804787	203837960
ELK4	1	-	203851859	203868623
ELK4	1	-	203855020	203868623
SLC45A3	1	-	203893603	203916253
NUCKS1	1	-	203953731	203985916
RAB7L1	1	-	204004300	204010747
SLC41A1	1	-	204024844	204048784
FLJ32569	1	-	204063776	204085868
SLC26A9	1	-	204148801	204179211
AVPR1B	1	+	204390566	204398254
C1orf186	1	-	204405494	204455270
CTSE	1	+	204484081	204498726
SRGAP2	1	+	204582822	204696127
SRGAP2	1	+	204582822	204704405
IKBKE	1	+	204710418	204736845
C1orf147	1	-	204731071	204737684
RASSF5	1	+	204747501	204829238
RASSF5	1	+	204797114	204829238
LGTN	1	-	204831599	204852527
DYRK3	1	+	204875503	204889164
MAPKAPK2	1	+	204924911	204974249
IL10	1	-	205007570	205012462
IL19	1	+	205038837	205082947
IL19	1	+	205068844	205082947
IL20	1	+	205105776	205109190
IL24	1	+	205137411	205144107
FAIM3	1	-	205144353	205161966
PIGR	1	-	205168494	205186430
FCAMR	1	-	205198132	205210117
C1orf116	1	-	205258491	205272715
YOD1	1	-	205283816	205291045
PFKFB2	1	+	205293242	205320990
PFKFB2	1	+	205293242	205317784
C4BPB	1	+	205328834	205339958
C4BPB	1	+	205329206	205339958
C4BPB	1	+	205329250	205339958
C4BPA	1	+	205344229	205384931
CD55	1	+	205561487	205600469
CR2	1	+	205694292	205729861
CR1	1	+	205736095	205881732
CD46	1	+	205992024	206035480
hsa-mir-29c	1	-	206041820	206041907
hsa-mir-29b-2	1	-	206042411	206042491
LOC148696	1	+	206058346	206062549
CD34	1	-	206126506	206151306
PLXNA2	1	-	206262212	206484288
hsa-mir-205	1	+	207672101	207672210
CAMK1G	1	+	207823667	207853906
LAMB3	1	-	207854840	207891302
LAMB3	1	-	207854840	207892443
G0S2	1	+	207915387	207916355
HSD11B1	1	+	207926172	207974917
HSD11B1	1	+	207944813	207974917
TRAF3IP3	1	+	207996146	208022287
C1orf74	1	-	208022284	208024513
IRF6	1	-	208027884	208046102
C1orf107	1	+	208067955	208097531
SYT14	1	+	208178218	208402294
SERTAD4	1	+	208472817	208483061
HHAT	1	+	208568919	208916261
KCNH1	1	-	208923177	209374080
RCOR3	1	+	209499948	209556200
TRAF5	1	+	209566579	209614907
TRAF5	1	+	209566801	209614907
TRAF5	1	+	209586328	209614907
C1orf97	1	+	209622719	209638603
RD3	1	-	209717403	209732882
SLC30A1	1	-	209815005	209818722
NEK2	1	-	209902744	209915590
LPGAT1	1	-	209984951	210070737
INTS7	1	-	210181320	210275507
DTL	1	+	210275753	210344809
PPP2R5A	1	+	210525501	210601827
C1orf75	1	-	210603895	210654860
NENF	1	+	210672902	210686342
ATF3	1	+	210805319	210860737
ATF3	1	+	210848616	210860737
FAM71A	1	+	210864438	210866737
SNFT	1	-	210926382	210939950
NSL1	1	-	210966118	211031762
TATDN3	1	+	211031807	211056590
LOC149643	1	-	211070107	211087614
FLVCR	1	+	211098219	211135377
VASH2	1	+	211190599	211230869
ANGEL2	1	-	211232147	211255791
RPS6KC1	1	+	211291219	211513430
PROX1	1	+	212228482	212276383
SMYD2	1	+	212521198	212577096
PTPN14	1	-	212597633	212791265
CENPF	1	+	212843154	212904535
KCNK2	1	+	213245764	213477058
KCNK2	1	+	213323258	213477058
KCNK2	1	+	213323368	213477058
KCTD3	1	+	213807357	213861770
USH2A	1	-	213862858	214663361
USH2A	1	-	214413916	214663361
ESRRG	1	-	214743210	215329599
ESRRG	1	-	214743210	214963430
GPATCH2	1	-	215670456	215871032
SPATA17	1	+	215871317	216107107
CGI-115	1	+	216525274	216571539
TGFB2	1	+	216586490	216681593
LYPLAL1	1	+	217413845	217451781
SLC30A10	1	-	218154228	218168616
EPRS	1	-	218208566	218286623
BPNT1	1	-	218297448	218329814
IARS2	1	+	218334077	218387999
hsa-mir-215	1	-	218357818	218357927
hsa-mir-194-1	1	-	218358122	218358206
RAB3GAP2	1	-	218390349	218512375
MARK1	1	+	218768190	218903895
C1orf115	1	+	218930250	218939122
MOSC2	1	+	218988298	219024217
MOSC1	1	+	219026893	219054352
HLX1	1	+	219119381	219125018
C1orf140	1	-	219569892	219576261
DUSP10	1	-	219941388	219977425
DUSP10	1	-	219941388	219982084
KIAA1822L	1	-	220762295	220788067
TAF1A	1	-	220798287	220829878
C1orf80	1	-	220908450	220952439
C1orf58	1	+	220952528	220972730
FLJ43505	1	+	220977180	220990770
DISP1	1	+	221168405	221245958
TLR5	1	-	221350271	221383247
SUSD4	1	-	221460784	221604097
SUSD4	1	-	221474874	221604097
C1orf65	1	+	221633390	221635435
CAPN2	1	+	221966823	222030341
TP53BP2	1	-	222034218	222100297
FBXO28	1	+	222368435	222413869
DEGS1	1	+	222437550	222447763
NVL	1	-	222481659	222584495
CNIH4	1	+	222611217	222630314
WDR26	1	-	222639816	222688335
CNIH3	1	+	222870801	222994872
LBR	1	-	223655827	223682407
LBR	1	-	223655827	223683142
ENAH	1	-	223741156	223907468
SRP9	1	+	224032153	224044783
EPHX1	1	+	224079598	224099883
TMEM63A	1	-	224099862	224136671
LEFTY1	1	-	224140605	224143459
PYCR2	1	-	224174203	224178588
LEFTY2	1	-	224190926	224195543
C1orf55	1	-	224237030	224253655
H3F3A	1	+	224317043	224326325
ACBD3	1	-	224399004	224441046
MIXL1	1	+	224478005	224480135
LIN9	1	-	224485487	224563821
PARP1	1	-	224615128	224662414
C1orf95	1	+	224803123	224859926
ITPKB	1	-	224886014	224991818
PSEN2	1	+	225125582	225150420
CABC1	1	+	225194560	225241869
CDC42BPA	1	-	225244189	225572449
ZNF678	1	+	225817866	225910748
JMJD4	1	-	225985557	225989735
C1orf142	1	+	225989319	226035549
MPN2	1	+	226070040	226100792
WNT9A	1	-	226175319	226202222
WNT3A	1	+	226261374	226315584
ARF1	1	+	226336983	226353535
ARF1	1	+	226337473	226353535
C1orf35	1	-	226355051	226357645
MRPL55	1	-	226361003	226363627
GUK1	1	+	226394604	226403274
GJA12	1	+	226404175	226414148
C1orf69	1	+	226420138	226436580
OBSCN	1	+	226462483	226615573
TRIM11	1	-	226647999	226661140
TRIM17	1	-	226662263	226670977
HIST3H3	1	-	226679168	226679649
HIST3H2A	1	-	226711688	226712183
HIST3H2BB	1	+	226712430	226712881
RHOU	1	+	226937491	226949032
RAB4A	1	+	227473501	227507140
SPHAR	1	+	227506903	227507871
C1orf96	1	-	227523383	227545358
ACTA1	1	-	227633617	227636466
NUP133	1	-	227643667	227710711
ABCB10	1	-	227718952	227761065
TAF5L	1	-	227795486	227828417
TAF5L	1	-	227801564	227828417
KIAA0133	1	+	227828603	227862569
GALNT2	1	+	228269650	228484569
PGBD5	1	-	228524015	228579990
COG2	1	+	228844880	228896350
AGT	1	-	228904891	228916564
CAPN9	1	+	228949752	229004140
CAPN9	1	+	228949783	229004372
C1orf198	1	-	229039488	229070900
TTC13	1	-	229108612	229181207
ARV1	1	+	229181445	229203094
FAM89A	1	-	229221557	229242608
TRIM67	1	+	229365296	229423937
C1orf131	1	-	229426132	229443547
GNPAT	1	+	229443604	229480156
EXOC8	1	-	229535105	229540201
C1orf124	1	+	229540304	229556611
EGLN1	1	-	229568053	229627413
TSNAX	1	+	229731021	229768890
DISC1	1	+	229829183	229926443
DISC1	1	+	229829183	230069059
DISC1	1	+	229829183	230243639
SIPA1L2	1	-	230600336	230717866
C1orf57	1	+	231152992	231180842
PCNXL2	1	-	231186504	231461715
PCNXL2	1	-	231267831	231461715
KIAA1804	1	+	231530136	231586374
KCNK1	1	+	231816372	231874607
SLC35F3	1	+	232107301	232526885
C1orf31	1	+	232576051	232586413
TARBP1	1	-	232593683	232681472
IRF2BP2	1	-	232806639	232811894
TOMM20	1	-	233339282	233358754
RBM34	1	-	233361572	233391194
ARID4B	1	-	233396833	233558155
GGPS1	1	+	233558375	233574465
GGPS1	1	+	233558491	233574465
TBCE	1	+	233597350	233678903
B3GALNT2	1	-	233679869	233734404
GNG4	1	-	233780755	233880677
LYST	1	-	233890970	234096843
LYST	1	-	233989098	234113563
NID1	1	-	234205763	234295104
GPR137B	1	+	234372496	234438829
ERO1LB	1	-	234447083	234511908
EDARADD	1	+	234624302	234714631
EDARADD	1	+	234625338	234714631
LGALS8	1	+	234748187	234779619
LGALS8	1	+	234753361	234779619
LGALS8	1	+	234753699	234779619
HEATR1	1	-	234780593	234834437
ACTN2	1	+	234916430	234993863
MTR	1	+	235025340	235130583
LOC645745	1	-	235234025	235234341
RYR2	1	+	235272324	236063911
ZP4	1	-	236112333	236120558
CHRM3	1	+	237858995	238139338
FMN2	1	+	238321603	238705106
GREM2	1	-	238719497	238842085
RGS7	1	-	239005493	239587101
FH	1	-	239727527	239749677
KMO	1	+	239762329	239825566
OPN3	1	-	239823075	239870324
CHML	1	-	239858790	239865855
WDR64	1	+	239913504	240031580
EXO1	1	+	240078157	240119670
MAP1LC3C	1	-	240225414	240228998
PLD5	1	-	240318894	240754621
CEP170	1	-	241354353	241485331
SDCCAG8	1	+	241485942	241730015
AKT3	1	-	241718157	242073176
AKT3	1	-	241733106	242073176
ZNF238	1	+	242281207	242287399
ZNF238	1	+	242283204	242287399
LOC440742	1	+	242294254	242297834
C1orf100	1	+	242582559	242619014
ADSS	1	-	242638419	242682036
C1orf101	1	+	242691315	242870283
C1orf121	1	+	242882974	242938955
FAM36A	1	+	243065261	243074980
HNRPU	1	-	243080224	243094450
EFCAB2	1	+	243200314	243317761
SMYD3	1	-	243979267	244647334
TFB2M	1	-	244770490	244796186
C1orf71	1	+	244796428	244897049
SCCPDH	1	+	244954000	244998060
LOC149134	1	+	245019018	245022314
AHCTF1	1	-	245069026	245148302
ZNF695	1	-	245175486	245237946
ZNF670	1	-	245266709	245308692
ZNF669	1	-	245329915	245334251
FLJ45717	1	-	245340084	245342342
ZNF124	1	-	245385825	245401941
VN1R5	1	+	245485996	245487069
ZNF496	1	-	245530245	245561668
NLRP3	1	+	245646097	245679027
NLRP3	1	+	245647973	245679027
OR2B11	1	-	245680954	245681907
OR2W5	1	+	245721052	245722015
OR2C3	1	-	245760057	245763764
C1orf150	1	+	245779073	245806469
OR2G2	1	+	245818284	245819237
OR2G3	1	+	245835510	245836439
OR13G1	1	-	245902042	245902966
OR6F1	1	-	245941755	245942680
OR5AY1	1	+	245968539	245969483
OR1C1	1	-	245987388	245988331
OR5AT1	1	-	246044726	246045654
OR11L1	1	-	246070852	246071821
TRIM58	1	+	246087123	246110059
OR2W3	1	+	246125511	246126454
OR2T8	1	+	246150942	246151879
OR2L13	1	+	246167115	246330846
OR2L8	1	+	246178782	246179721
OR2AK2	1	+	246195256	246196263
OR2L2	1	+	246268096	246269229
OR2L3	1	+	246290606	246291545
OR2M5	1	+	246375072	246376010
OR2M2	1	+	246409910	246410952
OR2M3	1	+	246432992	246433930
OR2M4	1	+	246468853	246469788
OR2T33	1	-	246502777	246503739
OR2T12	1	-	246524541	246525503
OR2M7	1	-	246553555	246554493
OR5BF1	1	+	246578699	246579636
OR2T4	1	+	246591505	246592552
OR2T6	1	+	246617532	246618459
OR2T1	1	+	246635918	246637027
OR2T2	1	+	246682721	246683696
OR2T3	1	+	246703274	246704231
OR2T5	1	+	246718512	246719460
OR2G6	1	+	246751570	246752521
OR2T29	1	-	246788467	246789397
OR2T34	1	-	246803724	246804681
OR2T10	1	-	246822755	246823692
OR2T11	1	-	246856101	246857052
OR2T35	1	-	246868210	246869182
OR2T27	1	-	246879856	246880808
OR5BU1	1	-	246911292	246912228
SH3BP5L	1	-	247071273	247086777
ZNF672	1	+	247099152	247110336
ZNF692	1	-	247110827	247119894
PGBD2	1	+	247167064	247179967
FAM110C	2	-	31608	36385
SH3YL1	2	-	208154	246341
ACP1	2	+	254871	262481
ACP1	2	+	254895	268280
LOC285016	2	-	269928	277837
TMEM18	2	-	657974	667439
SNTG2	2	+	936554	1350389
TPO	2	+	1396241	1525502
PXDN	2	-	1614666	1727298
MYT1L	2	-	1771891	2314052
TSSC1	2	-	3171749	3360605
TTC15	2	+	3362452	3462349
ADI1	2	-	3480697	3502306
RNASEH1	2	-	3570567	3583815
RPS7	2	+	3600727	3606383
COLEC11	2	+	3620511	3669920
ALLC	2	+	3683684	3728133
ALLC	2	+	3720085	3728133
SOX11	2	+	5750249	5758967
FLJ41046	2	+	6039560	6042480
LOC129607	2	-	6905903	6923387
RSAD2	2	+	6935246	6955814
RNF144	2	+	6974973	7101758
C2orf46	2	-	8264723	8386000
ID2	2	+	8739563	8742032
KIDINS220	2	-	8786510	8895181
MBOAT2	2	-	8914151	9061327
DDEF2	2	+	9264344	9463257
ITGB1BP1	2	-	9463273	9481094
CPSF3	2	+	9481318	9530678
IAH1	2	+	9532120	9546041
ADAM17	2	-	9546863	9613368
YWHAQ	2	-	9641557	9688557
TAF1B	2	+	9901023	9991994
GRHL1	2	+	10009272	10059854
GRHL1	2	+	10018744	10059854
UNQ5830	2	-	10060736	10063609
KLF11	2	+	10101132	10112414
CYS1	2	-	10116316	10137989
RRM2	2	+	10180185	10188073
C2orf48	2	+	10198959	10269307
HPCAL1	2	+	10360490	10485193
HPCAL1	2	+	10361276	10485193
ODC1	2	-	10497958	10505904
NOL10	2	-	10628344	10747549
ATP6V1C2	2	+	10779225	10842679
PDIA6	2	-	10840969	10870411
KCNF1	2	+	10969513	10971801
C2orf50	2	+	11190629	11203601
PQLC3	2	+	11212990	11236447
ROCK2	2	-	11239228	11402162
E2F6	2	-	11501952	11523748
GREB1	2	+	11591692	11700363
GREB1	2	+	11597530	11645804
GREB1	2	+	11600301	11649723
NTSR2	2	-	11715755	11727876
LPIN1	2	+	11804190	11884982
TRIB2	2	+	12774658	12800307
FAM84A	2	+	14690306	14693898
NAG	2	-	15224482	15618905
DDX1	2	+	15649220	15688675
MYCN	2	+	15998133	16004579
FAM49A	2	-	16597381	16710577
VSNL1	2	+	17585287	17701186
SMC6	2	-	17708561	17798541
FLJ40869	2	+	17798660	17826911
KCNS3	2	+	17923425	17977705
RDH14	2	-	18599477	18605373
NT5C1B	2	-	18607618	18634319
OSR1	2	-	19414727	19421853
TTC32	2	-	19959995	19965225
WDR35	2	-	19973511	20053365
MATN3	2	-	20055294	20075936
LAPTM4A	2	-	20095893	20114926
SDC1	2	-	20264040	20288408
SDC1	2	-	20264040	20288675
PUM2	2	-	20311933	20390625
RHOB	2	+	20510315	20512681
HS1BP3	2	-	20681044	20714345
GDF7	2	+	20729904	20734731
C2orf43	2	-	20748299	20886308
APOB	2	-	21077806	21120450
UBXD4	2	+	24016879	24077195
C2orf44	2	-	24105749	24123727
FKBP1B	2	+	24126131	24140052
SF3B14	2	-	24143958	24152818
TP53I3	2	-	24153808	24161232
TP53I3	2	-	24153809	24161159
PFN4	2	-	24191747	24199655
FLJ30851	2	+	24251475	24268070
ITSN2	2	-	24279238	24436881
ITSN2	2	-	24279239	24436881
ITSN2	2	-	24296696	24436881
NCOA1	2	+	24660849	24847072
LOC391356	2	-	24866641	24869755
CENPO	2	+	24869836	24896288
ADCY3	2	-	24895544	24995507
RBJ	2	-	25020008	25048328
POMC	2	-	25237225	25245063
DNMT3A	2	-	25309349	25418278
DNMT3A	2	-	25309349	25418963
DNMT3A	2	-	25309349	25328684
DNMT3A	2	-	25357825	25418963
DTNB	2	-	25453615	25750007
ASXL2	2	-	25815763	25954860
KIF3C	2	-	26002971	26058907
RAB10	2	+	26110477	26213782
HADHA	2	-	26267008	26321098
HADHB	2	+	26321119	26366836
GPR113	2	-	26386317	26395421
SELI	2	+	26422485	26472255
C2orf39	2	+	26478287	26533082
OTOF	2	-	26533575	26635070
OTOF	2	-	26533575	26554414
CIB4	2	-	26657576	26717715
KCNK3	2	+	26769122	26806207
C2orf18	2	+	26840645	26857603
CENPA	2	+	26862385	26870957
CENPA	2	+	26862386	26870957
DPYSL5	2	+	26924466	27024572
MAPRE3	2	+	27047028	27103590
FLJ20254	2	+	27109325	27118065
FLJ21839	2	+	27127994	27146993
FLJ21839	2	+	27127994	27135905
EMILIN1	2	+	27155437	27162767
KHK	2	+	27163623	27177105
CGREF1	2	-	27176972	27195475
ABHD1	2	+	27200160	27207182
PREB	2	-	27207130	27211046
C2orf53	2	-	27213226	27215782
TCF23	2	+	27225505	27229237
SLC5A6	2	-	27275962	27288575
C2orf28	2	+	27288402	27293548
CAD	2	+	27293761	27320157
SLC30A3	2	-	27330944	27339464
DNAJC5G	2	+	27351792	27357800
TRIM54	2	+	27359103	27383810
UCN	2	-	27383768	27384634
MPV17	2	-	27385864	27399473
GTF3C2	2	-	27402226	27433372
EIF2B4	2	-	27440724	27446828
EIF2B4	2	-	27440724	27446423
SNX17	2	+	27446892	27453498
ZNF513	2	-	27453608	27457097
PPM1G	2	-	27457565	27485953
PPM1G	2	-	27457565	27486000
NRBP1	2	+	27504976	27518626
KRTCAP3	2	+	27518766	27520667
IFT172	2	-	27520744	27566075
FNDC4	2	-	27568254	27571590
GCKR	2	+	27573209	27600052
C2orf16	2	+	27652892	27659091
ZNF512	2	+	27659396	27699462
CCDC121	2	-	27702009	27705383
XAB1	2	+	27705406	27727215
SUPT7L	2	-	27727182	27739953
SLC4A1AP	2	+	27739841	27771335
MRPL33	2	+	27848087	27856112
RBKS	2	-	27857769	27966727
BRE	2	+	27966985	28415269
BRE	2	+	27967060	28415269
FOSL2	2	+	28469282	28491018
PLB1	2	+	28572485	28720117
PPP1CB	2	+	28828117	28879309
PPP1CB	2	+	28828129	28879309
SPDYA	2	+	28887220	28926977
SPDYA	2	+	28892366	28917177
FLJ20628	2	-	28926193	28946669
LOC165186	2	+	29109800	29123917
FLJ34931	2	-	29138061	29150631
CLIP4	2	+	29191821	29260176
ALK	2	-	29269145	29997936
YPEL5	2	+	30223331	30236902
LBH	2	+	30307900	30336393
LYCAT	2	+	30523626	30720594
LYCAT	2	+	30523640	30720594
CAPN13	2	-	30799142	30883815
GALNT14	2	-	30986837	31215075
EHD3	2	+	31310706	31344763
XDH	2	-	31410691	31491115
SRD5A2	2	-	31603159	31659544
C2orf4	2	-	31946398	32089202
LOC84661	2	-	32102475	32118348
SPAST	2	+	32142183	32236209
SLC30A6	2	+	32244436	32300313
NLRC4	2	-	32303023	32344305
YIPF4	2	+	32356534	32385145
BIRC6	2	+	32435233	32697467
hsa-mir-558	2	+	32610724	32610817
TTC27	2	+	32706632	32899620
LTBP1	2	+	33025895	33478077
LTBP1	2	+	33213180	33478077
RASGRP3	2	+	33514919	33643162
FAM98A	2	-	33662232	33677866
CRIM1	2	+	36436900	36631781
FEZ2	2	-	36632904	36678836
VIT	2	+	36777417	36895433
STRN	2	-	36928976	37047119
HEATR5B	2	-	37061656	37164989
CCDC75	2	+	37165164	37177206
EIF2AK2	2	-	37187202	37229907
SULT6B1	2	-	37248468	37269194
CEBPZ	2	-	37282284	37312244
PRO1853	2	+	37312293	37329805
PRKD3	2	-	37331151	37397726
QPCT	2	+	37425256	37453968
CDC42EP3	2	-	37724246	37752830
FAM82A	2	+	38031109	38147784
CYP1B1	2	-	38148249	38156796
MGC34824	2	+	38211750	38262495
ARL6IP2	2	-	38376627	38457919
HNRPLL	2	-	38644680	38683528
GALM	2	+	38746742	38815029
SFRS7	2	-	38824248	38832005
GEMIN6	2	+	38858830	38862608
DHX57	2	-	38878378	38956525
MORN2	2	+	38956606	38963293
SOS1	2	-	39066469	39201067
CDKL4	2	-	39259193	39310177
MAP4K3	2	-	39329926	39517723
TMEM178	2	+	39746596	39798605
THUMPD2	2	-	39816948	39859881
SLC8A1	2	-	40192790	40510948
